Date,ProductName,Quantity,UnitPrice,StoreLocation,ProductID,PaymentType,PromotionApplied,Weather,Temperature,StaffPerformanceRating,CustomerID,CustomerFeedback,DeliveryTime_min,OrderType,StaffID,DayOfWeek,TotalSales
2023-01-07 12:00:00,Pizza Margherita,2,5.892073533009212,West,5,Credit Card,False,Sunny,27.154342182681738,Poor,156,Positive,59,Online Order,156,Saturday,11.784147066018424
2023-01-07 13:00:00,Vanilla Cake,3,5.047517728710526,East,0,Credit Card,False,Sunny,24.809941321046484,Poor,157,Negative,28,Online Order,157,Saturday,15.142553186131575
2023-01-07 14:00:00,Vanilla Cake,2,14.602974673394357,South,0,Online,False,Sunny,28.285070201832543,Average,158,Neutral,31,In Store,158,Saturday,29.205949346788717
2023-01-07 15:00:00,Red Velvet Cake,4,9.47652368542815,East,1,Credit Card,False,Sunny,20.75761206248423,Excellent,159,Negative,26,Phone Order,159,Saturday,37.9060947417126
2023-01-07 16:00:00,Carrot Cake,2,8.605735830492257,East,3,Credit Card,False,Rainy,20.658216325531157,Excellent,160,Neutral,43,In Store,160,Saturday,17.211471660984515
2023-01-07 17:00:00,Fruit Cake,2,9.678486200064206,South,8,Online,False,Cloudy,30.805598190983044,Poor,161,Neutral,46,Online Order,161,Saturday,19.356972400128413
2023-01-07 18:00:00,Cheesecake,1,8.840713476574315,East,7,Online,True,Sunny,26.667199669666864,Poor,162,Negative,38,Phone Order,162,Saturday,8.840713476574315
2023-01-07 19:00:00,Pizza Margherita,2,5.461850744906718,East,5,Cash,True,Sunny,23.844385630538262,Poor,163,Negative,27,In Store,163,Saturday,10.923701489813435
2023-01-07 20:00:00,Carrot Cake,1,19.57299563585883,North,3,Online,False,Sunny,22.856202440373654,Good,164,Unknown,34,Phone Order,164,Saturday,19.57299563585883
2023-01-07 21:00:00,Fruit Cake,5,8.311182326791727,East,8,Cash,True,Cloudy,30.04930236288827,Poor,165,Neutral,29,Online Order,165,Saturday,41.55591163395863
2023-01-07 22:00:00,Pizza Beef Double decker,1,16.010446438839594,East,6,Credit Card,True,Sunny,20.0060231603801,Average,166,Negative,18,Phone Order,166,Saturday,16.010446438839594
2023-01-07 23:00:00,Chocolate Cake,4,16.43894592041263,East,2,Online,False,Cloudy,32.08836753795281,Excellent,167,Positive,48,Phone Order,167,Saturday,65.75578368165051
2023-01-08 00:00:00,Vanilla Cake,1,18.93886097010844,East,0,Online,False,Rainy,21.188744091948934,Average,168,Negative,42,Online Order,168,Sunday,18.93886097010844
2023-01-08 01:00:00,Cheesecake,5,5.4582418564007,South,7,Online,False,Rainy,22.87234422362179,Poor,169,Unknown,16,Phone Order,169,Sunday,27.2912092820035
2023-01-08 02:00:00,Vanilla Cake,4,18.080725076705114,West,0,Credit Card,False,Rainy,25.793545929486346,Good,170,Negative,44,In Store,170,Sunday,72.32290030682046
2023-01-08 03:00:00,Cheesecake,3,12.908392712597005,North,7,Cash,False,Cloudy,27.272881095741557,Poor,171,Neutral,40,Phone Order,171,Sunday,38.725178137791005
2023-01-08 04:00:00,Red Velvet Cake,3,14.488161649487418,East,1,Credit Card,False,Sunny,25.324926737209125,Poor,172,Negative,40,In Store,172,Sunday,43.46448494846226
2023-01-08 05:00:00,Cheesecake,1,14.667054156815505,East,7,Credit Card,True,Sunny,24.81068247476441,Poor,173,Positive,34,Phone Order,173,Sunday,14.667054156815505
2023-01-08 06:00:00,Vanilla Cake,1,17.29696707477091,South,0,Online,False,Sunny,34.45874018109782,Poor,174,Negative,56,Phone Order,174,Sunday,17.29696707477091
2023-01-08 07:00:00,Cheesecake,5,10.001109832386655,West,7,Cash,True,Sunny,29.62369521865092,Poor,175,Negative,42,Online Order,175,Sunday,50.00554916193329
2023-01-08 08:00:00,Pizza Beef Double decker,5,15.9957678478999,East,6,Credit Card,False,Sunny,20.351494330510825,Excellent,176,Positive,34,Online Order,176,Sunday,79.97883923949951
2023-01-08 09:00:00,Red Velvet Cake,2,12.928671645832956,South,1,Online,False,Cloudy,26.452638626664697,Average,177,Positive,25,In Store,177,Sunday,25.857343291665916
2023-01-08 10:00:00,Cheesecake,5,16.900910214580215,North,7,Credit Card,True,Rainy,33.12513049615956,Good,178,Unknown,24,Online Order,178,Sunday,84.50455107290108
2023-01-08 11:00:00,Carrot Cake,2,19.858190491552,North,3,Credit Card,False,Sunny,24.52184279616002,Poor,179,Neutral,37,Online Order,179,Sunday,39.716380983104
2023-01-08 12:00:00,Pizza Pepperoni,4,8.009765261056419,East,4,Online,False,Rainy,21.418345171615822,Good,180,Neutral,51,Online Order,180,Sunday,32.03906104422568
2023-01-08 13:00:00,Fruit Cake,1,19.919729623399967,East,8,Online,True,Cloudy,31.37577157384877,Excellent,181,Unknown,55,Online Order,181,Sunday,19.919729623399967
2023-01-08 14:00:00,Pizza Pepperoni,4,6.347182314241611,West,4,Cash,False,Cloudy,27.154342182681738,Average,182,Positive,33,Online Order,182,Sunday,25.38872925696644
2023-01-08 15:00:00,Pizza Pepperoni,5,5.034763218572208,West,4,Credit Card,True,Sunny,28.55468761739756,Poor,183,Negative,59,In Store,183,Sunday,25.17381609286104
2023-01-08 16:00:00,Pizza Margherita,4,5.662429042667469,East,5,Online,False,Cloudy,20.80364839411112,Excellent,184,Negative,32,In Store,184,Sunday,22.64971617066988
2023-01-08 17:00:00,Pizza Beef Double decker,4,10.126736071051424,South,6,Online,False,Rainy,22.10748514693276,Excellent,185,Negative,41,Online Order,185,Sunday,40.5069442842057
2023-01-08 18:00:00,Carrot Cake,4,14.493594960176512,West,3,Cash,True,Sunny,29.33824094319671,Average,186,Neutral,20,Online Order,186,Sunday,57.97437984070605
2023-01-08 19:00:00,Chocolate Cake,5,6.035443113317744,East,2,Cash,False,Sunny,23.117357621882537,Poor,187,Positive,24,In Store,187,Sunday,30.17721556658872
2023-01-08 20:00:00,Cheesecake,4,5.084987217943509,West,7,Online,True,Rainy,27.56105119622637,Average,188,Positive,16,Phone Order,188,Sunday,20.33994887177404
2023-01-08 21:00:00,Fruit Cake,2,19.05636542688192,East,8,Cash,True,Sunny,28.173225290440904,Average,189,Positive,38,In Store,189,Sunday,38.11273085376384
2023-01-08 22:00:00,Red Velvet Cake,5,17.328899539098945,North,1,Online,True,Sunny,27.154342182681738,Good,190,Negative,52,Phone Order,190,Sunday,86.64449769549472
2023-01-08 23:00:00,Carrot Cake,4,17.137747567085466,East,3,Credit Card,False,Rainy,34.22637733312239,Good,191,Neutral,42,Online Order,191,Sunday,68.55099026834186
2023-01-09 00:00:00,Vanilla Cake,5,18.266364132529656,North,0,Cash,False,Sunny,32.63696160253363,Average,192,Positive,42,Online Order,192,Monday,91.33182066264828
2023-01-09 01:00:00,Chocolate Cake,3,15.500514091581566,West,2,Credit Card,True,Sunny,30.83560261449197,Good,193,Neutral,59,In Store,193,Monday,46.5015422747447
2023-01-09 02:00:00,Pizza Margherita,2,6.566061946221222,East,5,Credit Card,False,Rainy,21.169907996141134,Excellent,194,Positive,53,Online Order,194,Monday,13.132123892442443
2023-01-09 03:00:00,Pizza Margherita,4,10.986502821105846,West,5,Credit Card,False,Cloudy,27.154342182681738,Average,195,Neutral,16,Phone Order,195,Monday,43.946011284423385
2023-01-09 04:00:00,Carrot Cake,3,15.847242296969442,North,3,Online,False,Rainy,27.391720187974336,Poor,196,Positive,19,Phone Order,196,Monday,47.54172689090833
2023-01-09 05:00:00,Pizza Pepperoni,3,9.205016911872814,East,4,Credit Card,True,Sunny,22.410700237864784,Poor,197,Neutral,25,In Store,197,Monday,27.615050735618443
2023-01-09 06:00:00,Vanilla Cake,5,15.311095462043564,West,0,Credit Card,False,Rainy,34.673981952942114,Excellent,198,Positive,24,Phone Order,198,Monday,76.55547731021782
2023-01-09 07:00:00,Pizza Margherita,3,5.367476724014785,North,5,Credit Card,True,Sunny,22.37780351041114,Poor,199,Positive,57,In Store,199,Monday,16.102430172044354
2023-01-09 08:00:00,Fruit Cake,2,9.5920601131939,West,8,Online,False,Sunny,27.31201753195961,Poor,200,Neutral,16,In Store,200,Monday,19.1841202263878
2023-01-09 09:00:00,Pizza Margherita,2,13.23695504415759,South,5,Credit Card,False,Rainy,25.461815852622586,Average,201,Unknown,29,Phone Order,201,Monday,26.47391008831518
2023-01-09 10:00:00,Red Velvet Cake,1,14.481347442593634,North,1,Credit Card,True,Sunny,29.590796321811467,Excellent,202,Negative,53,Phone Order,202,Monday,14.481347442593634
2023-01-09 11:00:00,Cheesecake,2,13.655609966928662,North,7,Cash,False,Cloudy,21.93554613334137,Average,203,Neutral,55,Phone Order,203,Monday,27.311219933857323
2023-01-09 12:00:00,Pizza Margherita,3,15.466344141101445,North,5,Online,True,Sunny,26.454746420635864,Excellent,204,Positive,51,Phone Order,204,Monday,46.39903242330433
2023-01-09 13:00:00,Red Velvet Cake,2,5.091331223597586,East,1,Credit Card,False,Rainy,24.120575492107157,Average,205,Positive,21,Phone Order,205,Monday,10.182662447195172
2023-01-09 14:00:00,Carrot Cake,5,6.514117999662823,East,3,Cash,True,Cloudy,33.31627287007532,Average,206,Neutral,34,Phone Order,206,Monday,32.57058999831411
2023-01-09 15:00:00,Carrot Cake,1,18.03416378418717,East,3,Online,False,Cloudy,20.608785682020425,Good,207,Negative,48,Phone Order,207,Monday,18.03416378418717
2023-01-09 16:00:00,Chocolate Cake,3,15.226229661352418,South,2,Online,False,Sunny,33.705912410096886,Poor,208,Neutral,49,Online Order,208,Monday,45.67868898405725
2023-01-09 17:00:00,Pizza Margherita,1,6.69397464029017,South,5,Online,False,Rainy,32.494912078295,Excellent,209,Positive,48,In Store,209,Monday,6.69397464029017
2023-01-09 18:00:00,Fruit Cake,3,17.63111656097869,North,8,Online,True,Sunny,24.46356074661223,Poor,210,Positive,36,In Store,210,Monday,52.89334968293607
2023-01-09 19:00:00,Pizza Margherita,5,8.633468267368503,South,5,Online,True,Sunny,27.154342182681738,Good,211,Negative,45,Phone Order,211,Monday,43.16734133684251
2023-01-09 20:00:00,Fruit Cake,1,12.173898262928352,West,8,Online,True,Rainy,20.46820340508121,Excellent,212,Neutral,37,In Store,212,Monday,12.173898262928352
2023-01-09 21:00:00,Pizza Beef Double decker,4,7.177947693269904,North,6,Credit Card,False,Rainy,27.154342182681738,Good,213,Positive,33,Phone Order,213,Monday,28.711790773079617
2023-01-09 22:00:00,Chocolate Cake,3,15.6516508463256,North,2,Credit Card,True,Sunny,27.89892413884684,Poor,214,Positive,18,Online Order,214,Monday,46.9549525389768
2023-01-09 23:00:00,Pizza Beef Double decker,4,15.002816315214018,West,6,Credit Card,True,Cloudy,24.54921539098168,Average,215,Positive,38,In Store,215,Monday,60.01126526085607
2023-01-10 00:00:00,Pizza Margherita,1,8.166687067492042,North,5,Credit Card,True,Sunny,25.43874818892016,Good,216,Neutral,34,In Store,216,Tuesday,8.166687067492042
2023-01-10 01:00:00,Chocolate Cake,4,17.951011502855028,South,2,Cash,True,Cloudy,20.99608030190746,Good,217,Neutral,53,Online Order,217,Tuesday,71.80404601142011
2023-01-10 02:00:00,Pizza Beef Double decker,4,11.019590363295682,East,6,Credit Card,True,Sunny,34.84024271063059,Average,218,Negative,42,Online Order,218,Tuesday,44.07836145318273
2023-01-10 03:00:00,Pizza Pepperoni,1,9.387726366061129,West,4,Online,True,Rainy,20.589379177260387,Poor,219,Positive,53,Online Order,219,Tuesday,9.387726366061129
2023-01-10 04:00:00,Pizza Margherita,5,7.284943841968031,South,5,Credit Card,True,Cloudy,29.823606847217885,Good,220,Positive,31,In Store,220,Tuesday,36.42471920984016
2023-01-10 05:00:00,Pizza Beef Double decker,4,8.992520187733062,West,6,Credit Card,True,Rainy,26.641038915596877,Poor,221,Negative,33,In Store,221,Tuesday,35.97008075093225
2023-01-10 06:00:00,Pizza Pepperoni,4,5.330403818357255,West,4,Online,True,Rainy,34.23374327283072,Average,222,Positive,49,Online Order,222,Tuesday,21.32161527342902
2023-01-10 07:00:00,Pizza Pepperoni,5,13.748862386841733,North,4,Credit Card,True,Rainy,23.689996104601928,Excellent,223,Negative,46,Online Order,223,Tuesday,68.74431193420867
2023-01-10 08:00:00,Carrot Cake,4,17.63346119515922,North,3,Credit Card,False,Rainy,27.98130235907017,Good,224,Negative,53,Online Order,224,Tuesday,70.53384478063688
2023-01-10 09:00:00,Pizza Margherita,4,13.234706741624628,South,5,Credit Card,False,Rainy,27.23534312874129,Poor,225,Positive,49,Online Order,225,Tuesday,52.93882696649851
2023-01-10 10:00:00,Pizza Pepperoni,4,8.289109428858136,West,4,Cash,True,Sunny,30.54299666075152,Average,226,Neutral,44,Online Order,226,Tuesday,33.156437715432546
2023-01-10 11:00:00,Carrot Cake,2,5.505037673208091,North,3,Credit Card,False,Cloudy,21.020153479286307,Average,227,Neutral,31,Phone Order,227,Tuesday,11.010075346416182
2023-01-10 12:00:00,Pizza Beef Double decker,5,8.219421098882043,North,6,Online,False,Sunny,22.90683695035032,Good,228,Neutral,56,Online Order,228,Tuesday,41.097105494410215
2023-01-10 13:00:00,Red Velvet Cake,4,11.241821421066383,West,1,Online,True,Sunny,23.218472301392747,Excellent,229,Neutral,43,Phone Order,229,Tuesday,44.96728568426554
2023-01-10 14:00:00,Pizza Margherita,5,16.394171430496947,South,5,Credit Card,True,Sunny,31.072261322625344,Good,230,Positive,20,In Store,230,Tuesday,81.97085715248474
2023-01-10 15:00:00,Chocolate Cake,3,7.817642788066612,South,2,Credit Card,True,Rainy,22.8370804449011,Poor,231,Negative,31,In Store,231,Tuesday,23.452928364199835
2023-01-10 16:00:00,Fruit Cake,3,15.796871800320291,West,8,Credit Card,False,Sunny,28.60237645836465,Average,232,Negative,31,Phone Order,232,Tuesday,47.39061540096088
2023-01-10 17:00:00,Fruit Cake,4,18.004002025278254,South,8,Online,True,Cloudy,23.228657307514304,Excellent,233,Positive,28,Online Order,233,Tuesday,72.01600810111302
2023-01-10 18:00:00,Pizza Beef Double decker,5,11.809202721625356,North,6,Online,False,Sunny,32.92437425125968,Poor,234,Neutral,38,In Store,234,Tuesday,59.04601360812678
2023-01-10 19:00:00,Pizza Beef Double decker,5,17.3214798746389,West,6,Cash,True,Rainy,34.13278181734458,Good,235,Negative,51,Online Order,235,Tuesday,86.6073993731945
2023-01-10 20:00:00,Pizza Pepperoni,5,13.319860220526431,North,4,Cash,False,Cloudy,27.154342182681738,Average,236,Positive,54,Online Order,236,Tuesday,66.59930110263217
2023-01-10 21:00:00,Pizza Margherita,2,14.556362556213577,East,5,Cash,False,Cloudy,25.284633263137675,Good,237,Positive,53,Phone Order,237,Tuesday,29.11272511242715
2023-01-10 22:00:00,Fruit Cake,3,12.89417690507304,East,8,Online,True,Cloudy,23.510866625262487,Excellent,238,Neutral,46,In Store,238,Tuesday,38.68253071521912
2023-01-10 23:00:00,Fruit Cake,5,11.947590751270129,South,8,Cash,True,Cloudy,20.746715022845656,Excellent,239,Positive,50,In Store,239,Tuesday,59.73795375635064
2023-01-11 00:00:00,Pizza Pepperoni,5,8.51980162663774,East,4,Credit Card,False,Sunny,24.02750114296243,Excellent,240,Negative,51,Phone Order,240,Wednesday,42.599008133188704
2023-01-11 01:00:00,Fruit Cake,2,9.547910891915691,North,8,Credit Card,False,Rainy,29.81353669917977,Excellent,241,Negative,28,Online Order,241,Wednesday,19.095821783831383
2023-01-11 02:00:00,Chocolate Cake,2,9.349551784154135,East,2,Online,True,Cloudy,28.004253969638164,Excellent,242,Positive,41,Online Order,242,Wednesday,18.69910356830827
2023-01-11 03:00:00,Pizza Margherita,5,13.44933396430722,North,5,Cash,True,Cloudy,34.16061917421391,Good,243,Negative,33,In Store,243,Wednesday,67.2466698215361
2023-01-11 04:00:00,Cheesecake,1,6.799305395358349,South,7,Credit Card,False,Rainy,25.94415893737551,Excellent,244,Positive,45,Phone Order,244,Wednesday,6.799305395358349
2023-01-11 05:00:00,Fruit Cake,5,18.751875360535028,South,8,Online,True,Sunny,30.40795013492592,Excellent,245,Negative,23,Phone Order,245,Wednesday,93.75937680267512
2023-01-11 06:00:00,Pizza Beef Double decker,5,15.8098271792467,North,6,Cash,False,Cloudy,27.33984121212682,Average,246,Neutral,52,Online Order,246,Wednesday,79.0491358962335
2023-01-11 07:00:00,Chocolate Cake,2,11.021684463697904,East,2,Credit Card,True,Sunny,27.688643238863172,Excellent,247,Negative,31,Online Order,247,Wednesday,22.04336892739581
2023-01-11 08:00:00,Fruit Cake,2,7.379362167895669,South,8,Cash,True,Sunny,24.016614719061764,Average,248,Unknown,33,Phone Order,248,Wednesday,14.75872433579134
2023-01-11 09:00:00,Chocolate Cake,5,18.229882545824537,West,2,Online,True,Sunny,27.154342182681738,Average,249,Neutral,58,In Store,249,Wednesday,91.14941272912267
2023-01-11 10:00:00,Carrot Cake,5,17.356671351517477,South,3,Cash,False,Sunny,27.154342182681738,Average,250,Positive,18,Online Order,250,Wednesday,86.78335675758738
2023-01-11 11:00:00,Cheesecake,5,15.82582329075769,East,7,Online,True,Cloudy,30.59963782623401,Good,251,Neutral,25,Phone Order,251,Wednesday,79.12911645378844
2023-01-11 12:00:00,Vanilla Cake,2,9.073205711168637,West,0,Cash,False,Cloudy,34.10959998779171,Good,252,Negative,36,Phone Order,252,Wednesday,18.146411422337277
2023-01-11 13:00:00,Pizza Beef Double decker,5,11.036699561505037,East,6,Credit Card,True,Sunny,24.93981916223756,Poor,253,Negative,18,Phone Order,253,Wednesday,55.18349780752517
2023-01-11 14:00:00,Pizza Beef Double decker,5,6.54122378678635,North,6,Online,False,Sunny,20.63300702871948,Poor,254,Neutral,31,In Store,254,Wednesday,32.70611893393175
2023-01-11 15:00:00,Pizza Margherita,4,7.835592870912976,West,5,Online,False,Rainy,27.4444268825096,Average,255,Positive,22,Online Order,255,Wednesday,31.342371483651903
2023-01-11 16:00:00,Chocolate Cake,1,16.745249559750995,East,2,Online,True,Rainy,28.16691998223753,Good,256,Neutral,48,Online Order,256,Wednesday,16.745249559750995
2023-01-11 17:00:00,Pizza Pepperoni,3,15.725580782760256,West,4,Cash,False,Rainy,22.52660826697873,Excellent,257,Negative,25,Online Order,257,Wednesday,47.17674234828077
2023-01-11 18:00:00,Pizza Beef Double decker,1,13.90228644463902,East,6,Cash,False,Cloudy,31.406969094141,Poor,258,Negative,45,In Store,258,Wednesday,13.90228644463902
2023-01-11 19:00:00,Chocolate Cake,4,18.435900888892597,West,2,Credit Card,False,Rainy,34.77393662662237,Good,259,Neutral,25,Online Order,259,Wednesday,73.74360355557037
2023-01-11 20:00:00,Chocolate Cake,3,13.74899776719568,East,2,Online,False,Cloudy,34.18662075512691,Excellent,260,Neutral,52,Online Order,260,Wednesday,41.24699330158704
2023-01-11 21:00:00,Red Velvet Cake,5,12.00451999945416,North,1,Online,True,Cloudy,22.95659058235478,Excellent,261,Neutral,35,Online Order,261,Wednesday,60.0225999972708
2023-01-11 22:00:00,Red Velvet Cake,4,10.10556119458644,West,1,Cash,True,Cloudy,33.13044859851141,Good,262,Negative,44,Online Order,262,Wednesday,40.42224477834576
2023-01-11 23:00:00,Vanilla Cake,5,19.106727586042588,West,0,Cash,True,Cloudy,30.56740454617527,Poor,263,Negative,24,In Store,263,Wednesday,95.53363793021292
2023-01-12 00:00:00,Carrot Cake,2,6.240731922865303,West,3,Credit Card,False,Rainy,26.807698457103672,Good,264,Negative,40,Phone Order,264,Thursday,12.481463845730604
2023-01-12 01:00:00,Vanilla Cake,4,18.963310580912125,West,0,Credit Card,False,Sunny,27.154342182681738,Poor,265,Positive,41,Phone Order,265,Thursday,75.8532423236485
2023-01-12 02:00:00,Fruit Cake,2,17.400719898965274,North,8,Cash,True,Sunny,32.74400262473687,Average,266,Negative,22,Online Order,266,Thursday,34.80143979793055
2023-01-12 03:00:00,Pizza Pepperoni,4,6.94894886803552,West,4,Online,True,Sunny,27.2020240945756,Good,267,Unknown,53,Online Order,267,Thursday,27.79579547214208
2023-01-12 04:00:00,Fruit Cake,4,13.474765365128803,South,8,Credit Card,False,Rainy,25.598110536576904,Good,268,Positive,22,Online Order,268,Thursday,53.89906146051521
2023-01-12 05:00:00,Fruit Cake,2,17.998219726236304,North,8,Cash,True,Sunny,27.398712395389783,Poor,269,Positive,22,In Store,269,Thursday,35.99643945247261
2023-01-12 06:00:00,Pizza Margherita,3,13.577137454107303,South,5,Cash,True,Rainy,28.68694706052574,Poor,270,Positive,48,Online Order,270,Thursday,40.73141236232192
2023-01-12 07:00:00,Fruit Cake,1,18.607997323409336,West,8,Online,False,Rainy,22.83616480667523,Good,271,Positive,30,In Store,271,Thursday,18.607997323409336
2023-01-12 08:00:00,Vanilla Cake,5,19.14475725224064,East,0,Cash,True,Rainy,33.51361595400486,Excellent,272,Positive,55,Online Order,272,Thursday,95.7237862612032
2023-01-12 09:00:00,Pizza Beef Double decker,4,11.335767832764589,South,6,Cash,False,Sunny,30.112804232444205,Excellent,273,Positive,27,Online Order,273,Thursday,45.343071331058354
2023-01-12 10:00:00,Pizza Beef Double decker,5,10.659704921094852,West,6,Credit Card,True,Sunny,29.49903376006233,Excellent,274,Neutral,37,Phone Order,274,Thursday,53.29852460547427
2023-01-12 11:00:00,Red Velvet Cake,2,19.04481730953735,South,1,Cash,False,Sunny,21.49244339270957,Average,275,Neutral,26,Online Order,275,Thursday,38.0896346190747
2023-01-12 12:00:00,Pizza Pepperoni,5,15.127100917245022,West,4,Cash,False,Cloudy,29.06260907258888,Average,276,Neutral,41,In Store,276,Thursday,75.63550458622511
2023-01-12 13:00:00,Pizza Pepperoni,2,6.74034022022254,West,4,Credit Card,False,Rainy,21.814409933577384,Poor,277,Neutral,36,Phone Order,277,Thursday,13.48068044044508
2023-01-12 14:00:00,Pizza Margherita,5,5.634376238340218,West,5,Online,False,Cloudy,21.180465127930987,Average,278,Negative,46,In Store,278,Thursday,28.17188119170109
2023-01-12 15:00:00,Vanilla Cake,1,13.469435764958948,East,0,Online,False,Rainy,27.9096634346359,Excellent,279,Positive,41,Phone Order,279,Thursday,13.469435764958948
2023-01-12 16:00:00,Red Velvet Cake,1,18.952564481576367,South,1,Credit Card,True,Sunny,26.041783010697426,Good,280,Negative,16,In Store,280,Thursday,18.952564481576367
2023-01-12 17:00:00,Pizza Pepperoni,1,17.663730536087275,North,4,Credit Card,True,Rainy,27.154342182681738,Average,281,Positive,59,Phone Order,281,Thursday,17.663730536087275
2023-01-12 18:00:00,Pizza Beef Double decker,1,15.137716196965046,North,6,Online,True,Rainy,21.33833252085858,Average,282,Positive,47,In Store,282,Thursday,15.137716196965046
2023-01-12 19:00:00,Fruit Cake,1,7.086737733366313,North,8,Online,False,Cloudy,26.46474594270888,Excellent,283,Negative,40,In Store,283,Thursday,7.086737733366313
2023-01-12 20:00:00,Fruit Cake,1,8.813470756230434,North,8,Online,True,Rainy,27.154342182681738,Average,284,Neutral,42,Online Order,284,Thursday,8.813470756230434
2023-01-12 21:00:00,Red Velvet Cake,2,18.13266839828924,West,1,Online,False,Sunny,34.80650128886175,Poor,285,Negative,33,Phone Order,285,Thursday,36.26533679657848
2023-01-12 22:00:00,Vanilla Cake,4,7.742108549853507,South,0,Online,False,Rainy,28.417253186527617,Good,286,Negative,57,Phone Order,286,Thursday,30.968434199414027
2023-01-12 23:00:00,Vanilla Cake,5,9.176591123756518,South,0,Credit Card,True,Rainy,30.31155291411301,Excellent,287,Positive,19,Online Order,287,Thursday,45.88295561878259
2023-01-13 00:00:00,Carrot Cake,1,6.944009767931629,East,3,Cash,False,Rainy,24.88127421023912,Poor,288,Positive,47,In Store,288,Friday,6.944009767931629
2023-01-13 01:00:00,Cheesecake,2,15.141623471216167,South,7,Online,True,Cloudy,21.421083721690163,Excellent,289,Positive,34,In Store,289,Friday,30.28324694243233
2023-01-13 02:00:00,Pizza Pepperoni,2,19.159734580448145,South,4,Online,False,Rainy,34.63806294175305,Poor,290,Neutral,44,Phone Order,290,Friday,38.31946916089629
2023-01-13 03:00:00,Vanilla Cake,2,9.03452047393079,South,0,Cash,False,Rainy,24.293885530747747,Good,291,Negative,59,In Store,291,Friday,18.06904094786158
2023-01-13 04:00:00,Pizza Beef Double decker,4,12.131099117751106,East,6,Cash,True,Cloudy,26.35712277760361,Good,292,Negative,22,Phone Order,292,Friday,48.52439647100442
2023-01-13 05:00:00,Red Velvet Cake,5,14.515096095668063,North,1,Cash,False,Cloudy,29.747958825538625,Poor,293,Neutral,52,Phone Order,293,Friday,72.57548047834032
2023-01-13 06:00:00,Carrot Cake,4,19.991993723234454,South,3,Cash,True,Cloudy,20.37045946529167,Poor,294,Negative,31,In Store,294,Friday,79.96797489293783
2023-01-13 07:00:00,Chocolate Cake,3,6.572120974963582,East,2,Cash,False,Cloudy,27.154342182681738,Poor,295,Negative,58,In Store,295,Friday,19.716362924890745
2023-01-13 08:00:00,Pizza Margherita,2,12.478561992585638,East,5,Cash,True,Sunny,27.154342182681738,Poor,296,Positive,15,In Store,296,Friday,24.957123985171275
2023-01-13 09:00:00,Chocolate Cake,3,10.776801798537502,West,2,Credit Card,False,Sunny,24.17325780603233,Poor,297,Neutral,17,Online Order,297,Friday,32.3304053956125
2023-01-13 10:00:00,Fruit Cake,1,17.987302478335327,East,8,Cash,True,Rainy,20.92411977938704,Poor,298,Positive,40,Phone Order,298,Friday,17.987302478335327
2023-01-13 11:00:00,Pizza Margherita,1,12.13951596517484,North,5,Cash,True,Sunny,22.437476232116623,Good,299,Neutral,45,In Store,299,Friday,12.13951596517484
2023-01-13 12:00:00,Pizza Pepperoni,4,6.664662868777222,South,4,Credit Card,False,Rainy,33.425507882801554,Poor,300,Positive,22,Online Order,300,Friday,26.658651475108886
2023-01-13 13:00:00,Pizza Beef Double decker,5,14.516362179298754,East,6,Cash,True,Sunny,30.290363359038366,Average,301,Negative,57,In Store,301,Friday,72.58181089649378
2023-01-13 14:00:00,Pizza Margherita,3,16.561709273958197,North,5,Online,False,Cloudy,23.748525824553347,Good,302,Neutral,22,Phone Order,302,Friday,49.68512782187459
2023-01-13 15:00:00,Cheesecake,5,5.0432187749842186,East,7,Online,False,Cloudy,20.984011474175443,Excellent,303,Neutral,49,Online Order,303,Friday,25.216093874921093
2023-01-13 16:00:00,Chocolate Cake,4,17.884350281309445,East,2,Cash,True,Sunny,30.359229685799544,Good,304,Positive,53,Phone Order,304,Friday,71.53740112523778
2023-01-13 17:00:00,Pizza Pepperoni,1,7.790345000084985,East,4,Credit Card,True,Sunny,28.58611588951648,Excellent,305,Neutral,42,In Store,305,Friday,7.790345000084985
2023-01-13 18:00:00,Cheesecake,5,13.281040469800669,East,7,Online,True,Rainy,26.067792866873525,Excellent,306,Negative,18,In Store,306,Friday,66.40520234900335
2023-01-13 19:00:00,Fruit Cake,5,11.236962510311752,East,8,Credit Card,True,Rainy,25.45417173785096,Average,307,Negative,30,In Store,307,Friday,56.18481255155877
2023-01-13 20:00:00,Cheesecake,1,15.794807249157955,North,7,Online,True,Rainy,23.252214138936623,Poor,308,Negative,27,Online Order,308,Friday,15.794807249157955
2023-01-13 21:00:00,Carrot Cake,3,10.567424221786126,South,3,Cash,False,Cloudy,27.154342182681738,Poor,309,Positive,34,Online Order,309,Friday,31.70227266535838
2023-01-13 22:00:00,Carrot Cake,1,18.046447650225662,South,3,Credit Card,True,Cloudy,34.56002041690806,Good,310,Neutral,19,Online Order,310,Friday,18.046447650225662
2023-01-13 23:00:00,Red Velvet Cake,5,15.957445414381851,South,1,Credit Card,False,Cloudy,22.635728687552387,Poor,311,Positive,51,Online Order,311,Friday,79.78722707190927
2023-01-14 00:00:00,Pizza Pepperoni,3,14.715697565943822,South,4,Credit Card,True,Cloudy,27.154342182681738,Average,312,Negative,34,In Store,312,Saturday,44.14709269783147
